id,name,vendorType,vendorTypes,type,serviceType,description,directPayMarketplace,additionalLocations,subjectsTaught,pricingModel,price,pricingNotes,isProductionReady,curricularClassification,bonusTagsRaw,minGrade,maxGrade,isPreK,isElementary,isMiddle,isHigh,displayGradeRange,costOptions,address_street,address_city,address_state,address_zipcode,address_county,address_region,location_lat,location_lng,contact_website,contact_phone,contact_email,financial_minAnnualTuition,financial_maxAnnualTuition,academics_studentGrowth,academics_attendanceRate,academics_graduationRate,academics_studentTeacherRatio,academics_retentionRate
rectyLEPMuxhq5z72,Alpha Omega Academy,Schools,Schools,Private School,local,,,,,,,,True,,,0,12,False,True,True,True,Grades K–12,EFA-Eligible,3891 Hwy 30 W,Huntsville,TX,77340,Walker County,Houston Area,,,https://alphaomegaacademy.org,(936) 438-8833,nneugebauer@alphaomegaacademy.org,,,,,,,
recu3HnqmKvGIkwWb,Capitol School Of Austin,Schools,Schools,Private School,local,,,,,,,,True,,,-1,5,,True,,,Grades PreK–5,EFA-Eligible,2011 W Koenig Ln,Austin,TX,78756,Travis County,Austin Area,30.334186634119,-97.738584807845,https://capitolschool.com,(512) 467-7006,csa@capitolschool.com,,,,,,,
recu4MMDB5irwKr2t,The Pillars Christian Learning Center,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,2567 FM 1103,Cibolo,TX,78108,Guadalupe County,San Antonio Area,29.580017517238,-98.215338737776,https://thepillars.com,(210) 640-9544,varmke@lanternlearninggroup.com,,,,,,,
recu7vEeB2i9At86v,Paragon Preparatory School,Schools,Schools,Private School,local,,,,,,,,True,,,-1,8,True,True,True,False,Grades PreK–8,EFA-Eligible,7944 Great Northern Blvd,Austin,TX,78757,Travis County,Austin Area,30.362696415932,-97.742165614864,https://www.paragonprep.com,(512) 924-5644,lhay@paragonprep.com,,,,,,,
recuA3AW2hYESS01c,Holy Ghost Catholic School,Schools,Schools,Private School,local,,,,,,,,True,,,-1,8,True,True,True,False,Grades PreK–8,EFA-Eligible,6920 Chimney Rock,Houston,TX,77081,Harris County,Houston Area,29.704370861597,-95.476327186919,https://www.holyghostcs.org,(713) 668-5327,dcrowe@holyghostschool.com,,,,,,,
recuBW4c9tsaNu5BQ,Grace Academy Of Dallas,Schools,Schools,Private School,local,,,,,,,,True,,,-1,6,True,True,True,False,Grades PreK–6,EFA-Eligible,11306A Inwood Rd,Dallas,TX,75229,Dallas County,Dallas-Fort Worth,32.902375723601,-96.818402804935,https://www.graceacademy.com,(214) 696-5648,banse@graceacademy.com,,,,,,,
recuC3xBxAMpT5I1k,Sts. Cyril & Methodius School Corpus Christi,Schools,Schools,Private School,local,,,,,,,,True,,,-1,5,,True,,,Grades PreK–5,EFA-Eligible,5002 Kostoryz Rd,Corpus Christi,TX,78415,Nueces County,South Texas,27.731051887903,-97.411318749961,https://www.sscmcschool.org,(361) 853-9392,lsamaniego@sscmcschool.org,,,,,,,
recuC7gkYrmVf9AXa,St. Joseph Catholic School,Schools,Schools,Private School,local,,,,,,,,True,,,-1,8,True,True,True,False,Grades PreK–8,EFA-Eligible,2015 SW Green Oaks Blvd,Arlington,TX,76017,Tarrant County,Dallas-Fort Worth,32.659733445532,-97.140039980015,https://stjosephtx.org,(817) 419-6800,dprice@stjosephtx.org,,,,,,,
recuDErjTMqiaCTYB,Childrens Lighthouse Of Imperial,Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,15013 Voss Rd,Sugar Land,TX,77498,Fort Bend County,Houston Area,29.644353540394,-95.649119149882,https://www.childrenslighthouse.com/imperial,(281) 207-6845,imperial@childrenslighthouse.com,,,,,,,
recuNFTcRPMX0LDke,Cradles 2 Crayons Academy,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,4930 Travis St,Houston,TX,77002,Harris County,Houston Area,29.730321444247,-95.387099857158,https://c2cpreschool.org,(713) 520-6633,deondavis@cradles2crayonsacademy.com,,,,,,,
recuUHOZ2sAa9nRXl,Lifestyle Christian School,Schools,Schools,Private School,local,,,,,,,,True,,,0,12,False,True,True,True,Grades K–12,EFA-Eligible,3993 I-45 N,Conroe,TX,77304,Montgomery County,Houston Area,,,https://lifestyleconroe.org,(936) 756-9383,cbrown@lifestyleconroe.org,,,,,,,
recugOTHmfEsRpNLP,Tree House Academy,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,2301 FM 2181,Corinth,TX,76210,Denton County,Dallas-Fort Worth,33.129717504754,-97.074409965901,https://www.treehouseacademy.org,(940) 498-0133,corinth@treehouseacademy.org,,,,,,,
recui0NZGhb0uzlJZ,Junior Buckaroo Academy,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,110 N Graham Ave,Breckenridge,TX,76424,Stephens County,West Texas,32.755594884756,-98.885209826035,,(254) 559-1234,jbaccc@outlook.com,,,,,,,
recurR8tNkJDyN5WE,Xplor,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,8350 Parkwood Hill Blvd,Fort Worth,TX,76137,Tarrant County,Dallas-Fort Worth,32.892286440131,-97.264526495701,https://www.xplorpreschool.com,(817) 485-1300,bailey.davis@xplortoday.com,,,,,,,
recusYINHFmpWRkke,Concordia High School Austin,Schools,Schools,Private School,local,,,,,,,,True,,,9,12,False,False,False,True,Grades 9–12,EFA-Eligible,1201 S Heatherwild Blvd,Pflugerville,TX,78660,Travis County,Austin Area,30.436206713343,-97.647451579444,https://chsaustin.org,(512) 248-2547,marianne.rader@chsaustin.org,,,,,,,
recuwKCnB52vqqliJ,Ohana Learning Center,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,2724 Seneca Ct,Seguin,TX,78155,Guadalupe County,San Antonio Area,29.624079119628,-98.007868627873,https://ohanalearningcenter.org,(830) 900-2440,ohanalearningcenter.texas@gmail.com,,,,,,,
recv1pseNklqaa74p,Kids R Kids #86 South Woodlands,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,23303 Kuykendahl Rd,Tomball,TX,77375,Harris County,Houston Area,30.101366473419,-95.543109302309,https://kidsrkids.com/south-woodlands,(832) 698-2011,staff@kidsrkidssouthwoodlands.com,,,,,,,
recv4ykZZqaWVVoEX,Loving Angels Child Development Center,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,3615 N Ware Rd,Mcallen,TX,78501,Hidalgo County,Rio Grande Valley,26.240388600856,-98.255981376592,https://www.lovingangelsdaycare.com,(956) 373-6011,ehumphrey08@yahoo.com,,,,,,,
recvDQws9fcbk4Ph7,Learn And Laugh Preschool,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,11715 FM 2244 Ste 100,Austin,TX,78738,Travis County,Austin Area,30.307800636344,-97.893634810807,https://www.learnandlaughpreschool.com,(512) 294-2520,admin@learnandlaughpreschool.com,,,,,,,
recvhBH6PtNAFXoDk,Discovery Childrens Academy,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,111 Roundabout Dr,Midlothian,TX,76065,Ellis County,Dallas-Fort Worth,32.46502552788,-96.993685706388,,(972) 775-5600,renay.mcafee@discoverychildrensacademy.com,,,,,,,
recvhm6I2uEv1vme7,The Playground For Kids,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,4034 Starbridge Pointe Ln,Katy,TX,77449,Harris County,Houston Area,29.830064637258,-95.749156796908,,(832) 754-4867,kennysosa@gmail.com,,,,,,,
recvikyWWoXjATDzu,Cradle To Crayon Learning Center,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,"2400 E Grauwyler Rd, Ste B",Irving,TX,75061,Dallas County,Dallas-Fort Worth,32.830667562644,-96.909080736354,https://cradletocrayon.com,(601) 573-7851,tyemobley@cradletocrayon.com,,,,,,,
recvjZ1Asptjnav1u,Pace And Ross Learning Center,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,3922 S Marsalis Ave,Dallas,TX,75216,Dallas County,Dallas-Fort Worth,32.696706111472,-96.814591208693,https://paceandrosslc.com,(214) 371-6206,paceandross@yahoo.com,,,,,,,
recvmTmRciPqv6HdB,Rise And Shine Day School East,Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,292 Country Lane Dr,Lumberton,TX,77657,Hardin County,East Texas,30.242814959436,-94.205289681201,,(409) 751-5437,sarah16568@gmail.com,,,,,,,
recvuEuVCYjvvtKQ3,All Saints Episcopal School Lubbock,Schools,Schools,Private School,local,,,,,,,,True,,,-1,12,True,True,True,True,Grades PreK–12,EFA-Eligible,3222 103rd St,Lubbock,TX,79423,Lubbock County,West Texas,33.500661659448,-101.884128765374,https://www.allsaintsschool.org,(806) 745-7701,rbrashear@allsaintsschool.org,,,,,,,
recvwRhXgvGBw0ERP,Immaculate Conception Catholic School Denton,Schools,Schools,Private School,local,,,,,,,,True,,,-1,8,True,True,True,False,Grades PreK–8,EFA-Eligible,2301 N Bonnie Brae,Denton,TX,76207,Denton County,Dallas-Fort Worth,33.237145483044,-97.160860515458,https://catholicschooldenton.org,(940) 381-1155,agahler@catholicschooldenton.org,,,,,,,
recvysoOGDRInIb86,Bright Beginnings Learning Center,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,401 S Main St,Donna,TX,78537,Hidalgo County,Rio Grande Valley,26.166492487915,-98.055050739126,,(956) 464-2352,brightbeginnings_lc@yahoo.com,,,,,,,
recw2uJwllmxcTq0K,St. Joseph Catholic School Waxhachie,Schools,Schools,Private School,local,,,,,,,,True,,,-1,8,True,True,True,False,Grades PreK–8,EFA-Eligible,506 E Marvin Ave,Waxahachie,TX,75165,Ellis County,Dallas-Fort Worth,32.390172526245,-96.839114541721,https://stjswaxtx.org,(972) 937-0956,mosborn@stjswaxtx.org,,,,,,,
recw2v66Wg2eEAol0,Renee Marie Cooley-Walker,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,1602 Kriswood Dr,Houston,TX,77014,Harris County,Houston Area,29.970100575199,-95.442370497485,https://godsgiftdaycare2003@yahoo.com,(281) 728-4735,godsgiftdaycare2003@yahoo.com,,,,,,,
recwFkxTy5RqLocKm,Learning Essentials Daycare,Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,2111 Holliday Rd,Wichita Falls,TX,76301,Wichita County,North Texas,33.89454438286,-98.494271452302,,(940) 500-8100,learningessentialsdaycarellc@gmail.com,,,,,,,
recwFu2oheqimROWu,St. Anne Catholic School Beaumont,Schools,Schools,Private School,local,,,,,,,,True,,,-1,8,True,True,True,False,Grades PreK–8,EFA-Eligible,375 N 11th St,Beaumont,TX,77702,Jefferson County,East Texas,30.084394381273,-94.129843932384,https://www.sasbmt.com,(409) 832-5939,akiker@sasbmt.com,,,,,,,
recwFuRr0LSQmmFrz,Happy Flower Montessori Academy,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,913 Lexington Dr,Plano,TX,75075,Collin County,Dallas-Fort Worth,33.037617895553,-96.712509445474,https://happyflowermontessori.com,(682) 351-9492,happyflowermontessori@gmail.com,,,,,,,
recwM9m2JIWSlyvJn,St. Cecilia Catholic School Dallas,Schools,Schools,Private School,local,,,,,,,,True,,,-1,8,True,True,True,False,Grades PreK–8,EFA-Eligible,635 Mary Cliff Rd,Dallas,TX,75208,Dallas County,Dallas-Fort Worth,32.750015296662,-96.848303512042,https://www.stceciliacatholic.org,(214) 948-8628,evaldez@stcecilia1935.org,,,,,,,
recwOdnp0C5tpIjhT,Tutu's & Buckaroo's Childcare Center,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,105 W Pecan St,Mount Pleasant,TX,75455,Titus County,East Texas,33.144759200637,-94.96869247032,,(903) 717-8391,tutus_buckaroos@yahoo.com,,,,,,,
recwQHLmncgbBwzkX,Kids Usa Montessori,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,2707 W 15th St,Plano,TX,75075,Collin County,Dallas-Fort Worth,33.019426801597,-96.746121998014,https://kidsusamontessori.org,(214) 543-1986,eastplano@kidsusamontessori.org,,,,,,,
recwUmRHJ7dJxmT99,The Pillars Christian Learning Center,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,11040 Reed Rd,San Antonio,TX,78251,Bexar County,San Antonio Area,29.460953268188,-98.655046344626,https://thepillars.com,(210) 640-9544,varmke@lanternlearninggroup.com,,,,,,,
recwUzOmPe3UUCNSu,Heart Of Texoma Montessori Academy,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,4805 N Heritage Pkwy,Sherman,TX,75092,Grayson County,North Texas,,,https://www.texomamontessori.org,(903) 436-5334,director@texomamontessori.org,,,,,,,
recwVErQiUNvpHR1q,Childrens Courtyard,Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,2800 Central Dr,Bedford,TX,76021,Tarrant County,Dallas-Fort Worth,32.849441841848,-97.132512609043,,(817) 545-2290,bedford@childrenscourtyard.com,,,,,,,
recwZK49Jysj6y9OF,Bambini Learning Institute,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,2716 E Grant St,Roma,TX,78584,Starr County,Rio Grande Valley,26.406602263451,-98.982594123776,,(956) 847-4482,bambinilearninginstitute@gmail.com,,,,,,,
recwdSTgIfBQoPGGk,Spanish Grove Academy- Edquisitive Montessori,Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,22215 Wilderness Oak,San Antonio,TX,78258,Bexar County,San Antonio Area,29.646345322183,-98.505104901097,https://edquisitive.com,(210) 390-1470,stoneoak@edquisitive.com,,,,,,,
recwefG9r2eqgoUp9,Kingdom Class Academy,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,938 E Myrtle St,Angleton,TX,77515,Brazoria County,Houston Area,29.167335008911,-95.421138675421,,(979) 549-0123,kingdomclasskids@yahoo.com,,,,,,,
recwnuAWkxxjALHBI,Mount Hebron Dcc,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,901 Dairy Rd,Garland,TX,75040,Dallas County,Dallas-Fort Worth,32.905507298827,-96.621601320192,https://www.mthca.org,(972) 272-8095,info@mthca.org,,,,,,,
recwqBikTkBq0Jukw,Holy Rosary Catholic School,Schools,Schools,Private School,local,,,,,,,,True,,,-1,8,True,True,True,False,Grades PreK–8,EFA-Eligible,1426 George St,Rosenberg,TX,77471,Fort Bend County,Houston Area,29.55286543019,-95.816453443648,https://www.holyrosary-school.org,(281) 342-5813,arodriguez@holyrosary-school.org,,,,,,,
recwqoObg40pJwfAk,Vogel Alcove,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,1738 Gano St,Dallas,TX,75215,Dallas County,Dallas-Fort Worth,32.77192300636,-96.788475399744,https://www.vogelalcove.org,(214) 265-2032,khughes@vogelalcove.org,,,,,,,
recwsE7QKnhMpiqST,Jumping Kangaroos Daycare,Schools,Schools,Private School,local,,,,,,,,True,,,0,0,False,True,False,False,Grades K–K,EFA-Eligible,5512 FM 78,San Antonio,TX,78219,Bexar County,San Antonio Area,29.474062880649,-98.38227444431,https://www.jumpingkangaroosdaycare@gmail.com,(210) 868-0580,jumpingkangaroos2@gmail.com,,,,,,,
recx2SWttZkKDvL2b,"Grace Episcopal School, Georgetown",Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,1314 E University Ave,Georgetown,TX,78626,Williamson County,Austin Area,30.633344704177,-97.663993380537,https://www.graceschool1992.org,(512) 863-6214,headofschool@graceschool1992.org,,,,,,,
recx5WyHG91LHg733,St. Pius X Catholic School-San Antonio,Schools,Schools,Private School,local,,,,,,,,True,,,-1,8,True,True,True,False,Grades PreK–8,EFA-Eligible,7734 Robin Rst,San Antonio,TX,78209,Bexar County,San Antonio Area,29.50593764006,-98.435929168311,https://www.spxsa.school,(210) 824-6431,gbell@spxsa.org,,,,,,,
recx74rViW0Dy29DO,Zenith Rock Child Care Center,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,503 Harmon Ter,Arlington,TX,76010,Tarrant County,Dallas-Fort Worth,32.719447745447,-97.099602769865,https://zenithrockcc.org,(817) 614-4336,livelyamy7@gmail.com,,,,,,,
recx7qOrPedFTpQSV,Sacred Heart Catholic School,Schools,Schools,Private School,local,,,,,,,,True,,,-1,12,True,True,True,True,Grades PreK–12,EFA-Eligible,1007 Trail St,Floresville,TX,78114,Wilson County,San Antonio Area,29.136931747065,-98.16294099012,https://shsfloresville.org,(830) 393-2117,laura.bippert@shsfloresville.org,,,,,,,
recxKGRcGVyCE5tk0,Generation Next Learning Center,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,2910 Old Draw Dr,Humble,TX,77396,Harris County,Houston Area,,,,(832) 846-7024,generationnextlearningcenter@gmail.com,,,,,,,
recxLuPokDaYm0Ld3,Vintage Christian Academy,Schools,Schools,Private School,local,,,,,,,,True,,,-1,12,True,True,True,True,Grades PreK–12,EFA-Eligible,171 FM 3219,Harker Heights,TX,76548,Bell County,Central Texas,31.096045539963,-97.644672696185,https://www.vintage.academy,(254) 203-5050,robert@vintage.academy,,,,,,,
recxLzxDtYxNEGlLj,St. Andrew Catholic School,Schools,Schools,Private School,local,,,,,,,,True,,,-1,8,True,True,True,False,Grades PreK–8,EFA-Eligible,3304 Dryden Rd,Fort Worth,TX,76109,Tarrant County,Dallas-Fort Worth,32.694484128809,-97.363561487508,https://standrewsch.org,(817) 924-8917,laura.behee@standrewsch.org,,,,,,,
recxM8gmYquZ55qq2,Dallas Darlings Daycare Licensed Child Care Home,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,924 Red Oak Creek Dr,Red Oak,TX,75154,Ellis County,Dallas-Fort Worth,32.517236209297,-96.867337321484,,(469) 530-9007,dallasdarlingsdaycare@yahoo.com,,,,,,,
recxNNhmUaJ3avIm1,Gem Express Preschool & Kindergarten,Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,2005 Estates Pkwy,Lucas,TX,75002,Collin County,Dallas-Fort Worth,33.100073898453,-96.608686956312,https://www.gemexpress.org,(972) 727-0071,bonnie@grace-efc.org,,,,,,,
recxX4MaMF3KkOvd7,San Juan Diego Catholic High School,Schools,Schools,Private School,local,,,,,,,,True,,,9,12,False,False,False,True,Grades 9–12,EFA-Eligible,2512 S 1st St,Austin,TX,78704,Travis County,Austin Area,30.240764183002,-97.760545979628,https://www.sjdchs.org,(512) 804-1935,cpellot@sjdchs.org,,,,,,,
recxYrn4alVLKNR8u,Mrs. Wood's Learning Spot,Schools,Schools,Private School,local,,,,,,,,True,,,-1,0,True,True,False,False,Grades PreK–K,EFA-Eligible,4539 34th St,Lubbock,TX,79410,Lubbock County,West Texas,33.563205058522,-101.908725858123,https://mrswoodslearningspot.com,(806) 993-7768,tammy@mrswoodslearningspot.com,,,,,,,
recxgk0DOoQriHmWQ,Lil Leopards Learning Ranchette,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,445 FM 1306,Gainesville,TX,76240,Cooke County,North Texas,33.608806769736,-97.165325625956,https://www.lil-leopards.com,(940) 736-6911,director@lilleopardslearningcenters.com,,,,,,,
recxhv6CLmHYskJ7k,Kreative Kids Academy,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,9664 Walnut St,Dallas,TX,75243,Dallas County,Dallas-Fort Worth,32.924356786012,-96.721442031174,https://www.kreativekidsacademy.com,(972) 234-8810,info@kreativekidsacademy.com,,,,,,,
recxoDbuDDpl7gKtf,Dr. A. Martinez Bilingual Academy,Schools,Schools,Private School,local,,,,,,,,True,,,-1,8,True,True,True,False,Grades PreK–8,EFA-Eligible,1617 Paul Jones Ave,Corpus Christi,TX,78412,Nueces County,South Texas,27.683193356528,-97.324438211155,https://www.dramartinezbilingualacademy.com,(361) 356-1072,masterpiece.bilingual@gmail.com,,,,,,,
recxqjkVjLIs1Id8h,Ameen Academy,Schools,Schools,Private School,local,,,,,,,,True,,,-1,-1,True,False,False,False,Grades PreK–PreK,EFA-Eligible,3401 Silverstone Dr,Plano,TX,75023,Collin County,Dallas-Fort Worth,33.042010894754,-96.735978875069,https://www.ameenacademy.org,(636) 346-8218,farina@ameenacademy.org,,,,,,,
recxtk2sT8KSW0844,The Christian School At Castle Hills,Schools,Schools,Private School,local,,,,,,,,True,,,-1,12,True,True,True,True,Grades PreK–12,EFA-Eligible,2216 NW Military Hwy,San Antonio,TX,78213,Bexar County,San Antonio Area,29.5409772,-98.5276825,https://castlehills.school,(210) 878-1000,mpinkston@castlehills.school,,,,,,,
